amplitude,coherence,phase,inc_ang,snow_depth
0.206846723254987,0.793271034955978,-8.68932676315308,0.776174932718277,1.1757052
0.215045869350433,0.743199169635773,-8.75320529937744,0.769924730062485,1.1656954
0.202090964902579,0.74023449420929,-8.76457214355469,0.766909927129746,1.1254122
0.160576322800442,0.737263888120651,-8.65714645385742,0.744437783956528,0.64201385
0.11765458797659,0.802097499370575,-8.12666034698486,0.786511361598969,1.32634
0.11765458797659,0.802097499370575,-8.12666034698486,0.786511361598969,1.32634
0.122574996979804,0.702322661876678,-7.89657187461853,0.782974570989609,1.3175509
0.122574996979804,0.702322661876678,-7.89657187461853,0.782974570989609,1.3085177
0.160483889932915,0.777435719966888,-8.13677358627319,0.737908959388733,1.1132052
0.149996280670166,0.765452146530151,-8.21182632446289,0.738685637712479,1.1132052
0.161410186390375,0.765452146530151,-8.21182632446289,0.748898684978485,1.1676486
0.170436640862233,0.746505379676819,-8.32292413711548,0.749596744775772,1.1688693
0.181332315981772,0.761779963970184,-8.43402194976807,0.759558469057083,1.1886446
0.189958050847054,0.780127227306366,-8.46470308303833,0.760192036628723,1.1752169
0.178704725880744,0.800707399845123,-8.46557760238647,0.769176781177521,1.0948946
0.178704725880744,0.800707399845123,-8.46557760238647,0.770376056432724,1.0262911
0.17065510536383,0.75871467590332,-8.40945053100586,0.778789907693863,0.9535373
0.157449614759565,0.737126618623734,-8.40945053100586,0.780552625656128,0.9535373
0.157449614759565,0.725542843341827,-8.5098729133606,0.785498738288879,0.78800994
0.144898413523098,0.779048085212708,-8.81796216964722,0.795660525560379,0.68522674
0.148309713580077,0.771117180585861,-8.8510890007019,0.797993063926697,0.5773166
0.222669838956752,0.765434741973877,-8.80014419555664,0.805302441120148,0.72550994
0.238393425941467,0.821188449859619,-8.80700922012329,0.80623921751976,0.7528537
0.238393425941467,0.807396173477173,-8.81387424468994,0.806878924369812,0.7528537
0.152258590661125,0.708846032619476,-8.7442045211792,0.807331591844559,0.737717
0.224885249604777,0.78742790222168,-8.19492197036743,0.802459210157394,1.1105196
0.224885249604777,0.78742790222168,-8.19492197036743,0.802459210157394,1.1105196
0.200908811450606,0.731482058763504,-8.46799993515015,0.78391170501709,1.059006
0.200908811450606,0.731482058763504,-8.46799993515015,0.78391170501709,0.91300994
0.206846723254987,0.793271034955978,-8.67795991897583,0.774636149406433,0.9242404
0.206846723254987,0.793271034955978,-8.67795991897583,0.774636149406433,1.1273654
0.172054768787713,0.707215696573257,-8.76076459884644,0.765516996383667,1.1183321
0.172054768787713,0.707215696573257,-8.76076459884644,0.765516996383667,1.0687716
0.148719932247829,0.71538382768631,-8.7070517539978,0.749599248170853,0.90397674
0.148719932247829,0.71538382768631,-8.7070517539978,0.749599248170853,0.78556854
0.166858598589897,0.763099730014801,-8.65714645385742,0.742053300142288,0.74967986
0.166858598589897,0.763099730014801,-8.65714645385742,0.742053300142288,0.64201385
0.107981036260828,0.756304323673248,-8.10032272338867,0.78549861907959,1.3446505
0.118392249532106,0.750390887260437,-7.9716374874115,0.783928900957107,1.8741915
0.127839131629161,0.750390887260437,-7.99797511100769,0.784941643476486,1.8563693
0.123446552146878,0.702322661876678,-7.86404371261597,0.781196981668472,1.838547
0.152990717891249,0.78627797961235,-8.48790407180786,0.696524202823639,1.7350314
0.180287367845081,0.835902214050293,-8.48790407180786,0.700368762016296,1.7350314
0.160053004336607,0.728630840778351,-8.49783515930176,0.706749767065048,1.4696505
0.155999828190392,0.723065406084061,-8.48289251327515,0.711301058530808,1.3690646
0.175518797273569,0.807291358709335,-8.20114517211914,0.717667639255524,1.3690646
0.161021536659024,0.801725924015045,-8.18575859069824,0.722248524427414,1.4630587
0.171166354261318,0.780383884906769,-8.13677358627319,0.728599578142166,1.2687228
0.160483889932915,0.777435719966888,-8.13677358627319,0.733207643032074,1.2284396
0.149996280670166,0.765452146530151,-8.21182632446289,0.738685637712479,1.1586154
0.149996280670166,0.760530799627304,-8.21182632446289,0.744175404310226,1.1586154
0.170436640862233,0.746505379676819,-8.32292413711548,0.749596744775772,1.1586154
0.189958050847054,0.794299423694611,-8.44896507263184,0.754958122968674,1.1237032
0.189958050847054,0.780127227306366,-8.46470308303833,0.760192036628723,1.0040743
0.180894849582688,0.848353534936905,-8.53270244598389,0.765145272016525,0.99772674
0.178704725880744,0.800707399845123,-8.46557760238647,0.770376056432724,0.85417205
0.147636164560579,0.74871039390564,-8.38313007354736,0.77532622218132,0.82121307
0.157449614759565,0.737126618623734,-8.40945053100586,0.780552625656128,0.7594455
0.206355527043343,0.709681034088135,-8.80014419555664,0.80470934510231,0.57585174
0.206355527043343,0.709681034088135,-8.80014419555664,0.80470934510231,0.6615451
0.238393425941467,0.807396173477173,-8.81387424468994,0.806284099817276,0.737717
0.238393425941467,0.807396173477173,-8.81387424468994,0.806284099817276,0.737717
0.198489019945047,0.738596916198731,-8.81303071975708,0.807552427053452,0.6688693
0.198489019945047,0.738596916198731,-8.81303071975708,0.807552427053452,0.6688693
0.179498873785441,0.751430064439774,-8.44548940658569,0.809710025787354,1.119797
0.179498873785441,0.751430064439774,-8.44548940658569,0.809710025787354,1.1097872
0.194823902753127,0.779196053743362,-8.12150859832764,0.804647654294968,1.1097872
0.194823902753127,0.779196053743362,-8.12150859832764,0.804647654294968,1.1097872
0.198489800095558,0.847832143306732,-8.61408138275147,0.779199540615082,0.8387912
0.193641125092723,0.818192392587662,-8.62282228469849,0.777724713087082,0.8893283
0.174918661704727,0.74023449420929,-8.74939775466919,0.769924730062485,0.9242404
0.16064541041851,0.760666608810425,-8.68670082092285,0.768791556358337,0.87638885
0.149129023150916,0.71538382768631,-8.7070517539978,0.748078763484955,0.796799
0.166858598589897,0.763099730014801,-8.67324924468994,0.745977729558945,0.78556854
0.181424741146044,0.810455918312073,-8.67324924468994,0.739926010370255,0.8053439
0.177724776421487,0.791866540908814,-8.63147115707397,0.738433420658112,0.85539275
0.159171134233475,0.725920975208283,-8.58624887466431,0.731774777173996,0.85539275
0.159171134233475,0.725920975208283,-8.58624887466431,0.73089212179184,0.85539275
0.188994596304255,0.703020334243774,-8.74369335174561,0.724848926067352,0.8041232
0.166466683149338,0.71097207069397,-8.52973365783691,0.719768822193146,0.84635955
0.166466683149338,0.71097207069397,-8.52973365783691,0.719768822193146,0.84635955
0.174951864923052,0.756986111402512,-8.54359245300293,0.72073495388031,0.84635955
0.174951864923052,0.756986111402512,-8.54359245300293,0.72073495388031,0.84635955
0.153418224685993,0.705237150192261,-8.68834209442139,0.721708685159683,0.8641818
0.153418224685993,0.705237150192261,-8.68834209442139,0.721708685159683,0.8641818
0.144151497766981,0.821497440338135,-8.11826610565186,0.785176753997803,1.8939669
0.137927206346383,0.810690879821777,-8.11826610565186,0.786669015884399,1.8939669
0.104087028700036,0.774939119815826,-8.04120826721191,0.78283953666687,1.8917696
0.118392249532106,0.750390887260437,-7.9716374874115,0.783928900957107,1.8741915
0.128700196743011,0.750390887260437,-7.76479387283325,0.780584156513214,1.8583224
0.123446552146878,0.702322661876678,-7.86404371261597,0.781196981668472,1.8414767
0.161041186084571,0.712802797555923,-8.39777565002441,0.692364782094955,1.3881075
0.145598253828516,0.78627797961235,-8.48992252349854,0.694290488958359,1.7350314
0.145598253828516,0.78627797961235,-8.48992252349854,0.694290488958359,1.7350314
0.180287367845081,0.835902214050293,-8.47426795959473,0.70129120349884,1.7350314
0.180287367845081,0.835902214050293,-8.47426795959473,0.70129120349884,1.4696505
0.175518797273569,0.776913911104202,-8.3434910774231,0.712200939655304,1.434006
0.175518797273569,0.776913911104202,-8.3434910774231,0.712200939655304,1.434006
0.199896347262524,0.856923937797546,-8.1137170791626,0.723126471042633,1.4630587
0.199896347262524,0.856923937797546,-8.1137170791626,0.723126471042633,1.2887423
0.149996280670166,0.765452146530151,-8.17879915237427,0.734064280986786,1.2687228
0.149996280670166,0.765452146530151,-8.17879915237427,0.734064280986786,1.2284396
0.163301443800146,0.760530799627304,-8.32292413711548,0.745020389556885,1.1586154
0.163301443800146,0.760530799627304,-8.32292413711548,0.745020389556885,1.1132052
0.193915653293127,0.86252573132515,-8.51696443557739,0.755948454141617,1.0040743
0.193915653293127,0.86252573132515,-8.51696443557739,0.755948454141617,0.91838104
0.163419090176829,0.806360810995102,-8.47657537460327,0.766686886548996,0.85246307
0.163419090176829,0.806360810995102,-8.47657537460327,0.766686886548996,0.79655486
0.147636164560579,0.74871039390564,-8.38313007354736,0.77532622218132,0.70280486
0.212803858226639,0.765434741973877,-8.79749393463135,0.804384291172028,0.64811736
0.229367691508524,0.793603897094727,-8.87744331359863,0.805749863386154,0.6783908
0.238868481177514,0.793603897094727,-8.88430833816528,0.806731522083283,0.6783908
0.183664188104354,0.738596916198731,-8.88346481323242,0.807783931493759,0.65641814
0.129334837198257,0.704084932804108,-8.64553451538086,0.810038089752197,0.87638885
0.154235301161574,0.724579930305481,-8.64232540130615,0.810402452945709,0.87638885
0.156044295359416,0.751430064439774,-8.19407510757446,0.810402452945709,0.8634494
0.18021937988539,0.731085032224655,-8.12066173553467,0.80905544757843,0.79826385
0.18021937988539,0.772636413574219,-8.12150859832764,0.80242919921875,0.79826385
0.178075044710144,0.725441247224808,-8.16217803955078,0.800088495016098,0.9254611
0.180084042418069,0.716110408306122,-8.51585054397583,0.785079598426819,0.89372283
0.179979694572423,0.818192392587662,-8.61408138275147,0.782139956951141,0.8387912
0.193641125092723,0.818192392587662,-8.62282228469849,0.777724713087082,0.8387912
0.16064541041851,0.760666608810425,-8.63156318664551,0.773161321878433,0.83854705
0.16064541041851,0.760666608810425,-8.68670082092285,0.768791556358337,0.69548064
0.159302699944906,0.749732285737991,-8.69426012039185,0.76438382267952,0.75016814
0.181424741146044,0.810455918312073,-8.68935203552246,0.743850439786911,0.7975314
0.181424741146044,0.810455918312073,-8.68935203552246,0.743850439786911,0.8053439
0.177724776421487,0.791866540908814,-8.63147115707397,0.735698133707047,0.85539275
0.177724776421487,0.791866540908814,-8.63147115707397,0.735698133707047,0.85539275
0.159171134233475,0.725920975208283,-8.59497690200806,0.728361576795578,0.85539275
0.159171134233475,0.725920975208283,-8.59497690200806,0.728361576795578,0.85539275
0.190840882457067,0.703020334243774,-8.69372272491455,0.72431805729866,0.8778537
0.190840882457067,0.703020334243774,-8.69372272491455,0.72431805729866,0.8778537
0.190840882457067,0.703020334243774,-8.69372272491455,0.72431805729866,0.8778537
0.16501743819657,0.721191793680191,-8.60191679000855,0.719226092100143,0.84635955
0.172335434849888,0.746029704809189,-8.63233709335327,0.719333797693253,0.84635955
0.174951864923052,0.756986111402512,-8.60793209075928,0.720086455345154,0.8600314
0.161534634572975,0.705237150192261,-8.685302734375,0.720954596996307,0.8641818
0.144601118737919,0.705173671245575,-8.73556232452393,0.720954596996307,0.8641818
0.147531720389883,0.844527512788773,-8.12373495101929,0.784512847661972,1.9117892
0.11081182634864,0.791659116744995,-8.07973718643189,0.783282727003098,1.9117892
0.11081182634864,0.791659116744995,-8.07973718643189,0.783282727003098,1.8939669
0.114735964934499,0.774939119815826,-7.86689281463623,0.781348884105682,1.8761446
0.114735964934499,0.774939119815826,-7.86689281463623,0.781348884105682,1.8583224
0.128700196743011,0.750390887260437,-7.76479387283325,0.780584156513214,1.8414767
0.103926536519721,0.720277100801468,-8.10520124435425,0.776132762432098,1.737961
0.092972424819131,0.720277100801468,-8.10520124435425,0.776813387870789,1.6696017
0.128584452130314,0.728958964347839,-8.48992252349854,0.690185576677322,1.6898654
0.128584452130314,0.728958964347839,-8.48992252349854,0.690185576677322,1.6898654
0.185289118307798,0.808640867471695,-8.2299952507019,0.707734286785126,1.4276583
0.185289118307798,0.808640867471695,-8.2299952507019,0.707734286785126,1.4276583
0.226454183459282,0.942499399185181,-8.01560783386231,0.717667639255524,1.2887423
0.226454183459282,0.942499399185181,-8.01560783386231,0.718628376722336,1.2428439
0.189905623294857,0.853975772857666,-8.08068990707397,0.728599578142166,1.2428439
0.195323362870248,0.849054425954819,-8.08068990707397,0.729537308216095,1.1586154
0.155931926107845,0.760530799627304,-8.33411264419556,0.739542275667191,1.0597384
0.157824747806956,0.741584032773972,-8.44896507263184,0.746011823415756,1.0040743
0.183138952785992,0.794299423694611,-8.49929475784302,0.75044173002243,0.89811736
0.187158897174629,0.86252573132515,-8.55242347717285,0.757289886474609,0.85246307
0.177006199616893,0.806447088718414,-8.55242347717285,0.761182367801666,0.7445529
0.139086258310858,0.74871039390564,-8.45018768310547,0.76856541633606,0.6940158
0.135017795487006,0.745831340551376,-8.44719552993774,0.771917670965195,0.6500705
0.18782808393999,0.750876516103745,-8.78932094573975,0.803484886884689,0.6014865
0.229367691508524,0.793603897094727,-8.87744331359863,0.805749863386154,0.64811736
0.229367691508524,0.793603897094727,-8.94878959655762,0.806597143411636,0.64811736
0.183664188104354,0.738596916198731,-8.88346481323242,0.807783931493759,0.628342
0.145588874813746,0.738596916198731,-8.88346481323242,0.809078454971314,0.6500705
0.12458493846282,0.704084932804108,-8.72886085510254,0.810060769319534,0.7198947
0.12458493846282,0.704084932804108,-8.72886085510254,0.810060769319534,0.8634494
0.129334837198257,0.724579930305481,-8.39091110229492,0.811422258615494,0.8646701
0.129334837198257,0.724579930305481,-8.39091110229492,0.811422258615494,0.8365939
0.178075044710144,0.725441247224808,-8.12066173553467,0.806836992502213,0.7506564
0.178075044710144,0.725441247224808,-8.12066173553467,0.806836992502213,0.7804416
0.16064541041851,0.784063398838043,-8.63156318664551,0.772065997123718,0.7936252
0.16064541041851,0.784063398838043,-8.63156318664551,0.772065997123718,0.69548064
0.159302699944906,0.766853183507919,-8.71096849441528,0.763167977333069,0.75016814
0.159302699944906,0.766853183507919,-8.71096849441528,0.763167977333069,0.76530486
0.177724776421487,0.791866540908814,-8.67555332183838,0.739926010370255,0.80119354
0.152739592205585,0.722266376018524,-8.63905906677246,0.736892133951187,0.80119354
0.163563340902328,0.731411516666412,-8.62632179260254,0.718037635087967,0.8441623
0.172335434849888,0.746029704809189,-8.63233709335327,0.719333797693253,0.8260959
0.152882415998273,0.705173671245575,-8.73252296447754,0.720096349716187,0.8600314
0.152882415998273,0.705173671245575,-8.73252296447754,0.720096349716187,0.8600314
0.172733892163968,0.757840842008591,-8.95806264877319,0.71745365858078,0.7467502
0.13122148953617,0.821497440338135,-8.11869382858276,0.782618820667267,1.8978732
0.114051763028268,0.791659116744995,-8.11869382858276,0.78179207444191,1.8978732
0.104895821105083,0.780852556228638,-8.05237293243408,0.78179207444191,1.8761446
0.104895821105083,0.774939119815826,-8.04120826721191,0.780260324478149,1.855881
0.117924686555343,0.769025683403015,-7.86689281463623,0.780260324478149,1.8380587
0.127867351387276,0.727121740579605,-7.92951154708862,0.778733253479004,1.8243868
0.103926536519721,0.720277100801468,-8.10520124435425,0.776132762432098,1.7198946
0.1093939691782,0.772091388702393,-8.10520124435425,0.775865852832794,1.7037814
0.092972424819131,0.720277100801468,-8.10520124435425,0.776813387870789,1.6696017
0.120003090440218,0.701342672109604,-8.46914529800415,0.687836438417435,1.496506
0.149446537942053,0.791968911886215,-8.40245676040649,0.688306003808975,1.48967
0.152005188837752,0.742016553878784,-8.38751411437988,0.691435009241104,1.3036349
0.185289118307798,0.823275715112686,-8.01560783386231,0.708947837352753,1.2731173
0.226454183459282,0.942499399185181,-8.01560783386231,0.713185459375382,1.1530001
0.226454183459282,0.942499399185181,-8.01560783386231,0.718628376722336,1.0570529
0.195323362870248,0.844926655292511,-8.01560783386231,0.724087208509445,1.0428927
0.195323362870248,0.849054425954819,-8.08068990707397,0.729537308216095,1.008713
0.150360899698982,0.747353911399841,-8.45639896392822,0.735002011060715,0.89811736
0.150360899698982,0.751481682062149,-8.46015357971191,0.740533709526062,0.89811736
0.165796058666074,0.804961591959,-8.53475379943848,0.751783162355423,0.85246307
0.165796058666074,0.804961591959,-8.53475379943848,0.751783162355423,0.7445529
0.153443557337517,0.748796671628952,-8.52603578567505,0.76306089758873,0.6940158
0.153443557337517,0.748796671628952,-8.52603578567505,0.76306089758873,0.64567596
0.16847488284111,0.735861241817474,-8.74943923950195,0.800370901823044,0.40177944
0.164872793368328,0.806351095438003,-8.7666187286377,0.80211865901947,0.42692593
0.164872793368328,0.806351095438003,-8.7666187286377,0.80211865901947,0.5858615
0.193276593047684,0.79283794760704,-8.86884021759033,0.80523157119751,0.6014865
0.193276593047684,0.79283794760704,-8.86884021759033,0.80523157119751,0.6014865
0.167856112784728,0.738596916198731,-8.94878959655762,0.808026045560837,0.6014865
0.145588874813746,0.738596916198731,-8.88346481323242,0.809078454971314,0.628342
0.137808769561301,0.704084932804108,-8.83024024963379,0.811072021722794,0.7198947
0.129334837198257,0.704084932804108,-8.72886085510254,0.811425089836121,0.8634494
0.151664506056876,0.702558934688568,-8.16133117675781,0.809027284383774,0.7506564
0.17691633105278,0.725441247224808,-8.16133117675781,0.804770082235336,0.7804416
0.168418246617121,0.766992628574371,-8.23033380508423,0.800658673048019,0.8099826
0.156044174327105,0.763877868652344,-8.49326515197754,0.776397496461868,0.83854705
0.146117342251117,0.766853183507919,-8.63156318664551,0.767696231603622,0.7936252
0.133832811223147,0.749642968177795,-8.79037380218506,0.761652022600174,0.76530486
0.129394896249328,0.732522070407867,-8.81228971481323,0.758940935134888,0.76091033
0.152739592205585,0.722266376018524,-8.63905906677246,0.736892133951187,0.7992404
0.179336716176353,0.788588792085648,-8.76249265670776,0.718934237957001,0.82341033
0.179336716176353,0.788588792085648,-8.76249265670776,0.718934237957001,0.8041232
0.164093459552188,0.702765464782715,-8.66753149032593,0.718795090913773,0.831467
0.164093459552188,0.702765464782715,-8.66753149032593,0.718795090913773,0.9457248
0.164093459552188,0.754573792219162,-8.66872406005859,0.718256443738937,1.0299532
0.164093459552188,0.754573792219162,-8.66872406005859,0.718256443738937,1.0336154
0.164645272142673,0.749583542346954,-8.71401691436768,0.718464404344559,0.9169162
0.179651170969009,0.826022326946258,-8.82097625732422,0.717722624540329,0.8885959
0.170769572257996,0.734648644924164,-9.01450824737549,0.716011345386505,0.5690158
0.108180026918679,0.722590208053589,-8.09132957458496,0.77990061044693,1.8822482
0.108180026918679,0.722590208053589,-8.09132957458496,0.77990061044693,1.855881
0.108157343050789,0.727121740579605,-8.05237293243408,0.778771191835403,1.8380587
0.108157343050789,0.727121740579605,-8.05237293243408,0.778771191835403,1.8282931
0.118302982356013,0.772091388702393,-8.16574478149414,0.775896728038788,1.6884005
0.118302982356013,0.772091388702393,-8.16574478149414,0.775896728038788,1.6696017
0.114236051374521,0.829426795244217,-8.08759498596191,0.777049601078033,1.6530001
0.114236051374521,0.829426795244217,-8.08759498596191,0.777049601078033,1.2040255
0.181742696737805,0.756712228059769,-8.48787307739258,0.690675526857376,1.3580782
0.136181642013409,0.714038133621216,-8.43271350860596,0.689024090766907,1.6312716
0.120003090440218,0.701342672109604,-8.43271350860596,0.686625152826309,1.4623263
0.120003090440218,0.701342672109604,-8.43271350860596,0.686625152826309,1.4623263
0.128584452130314,0.743610411882401,-8.30813074111939,0.686395317316055,1.4623263
0.128584452130314,0.743610411882401,-8.30813074111939,0.686395317316055,1.2321017
0.139706966506265,0.704052031040192,-7.90849494934082,0.703513741493225,1.1390841
0.139706966506265,0.704052031040192,-7.90849494934082,0.703513741493225,1.1390841
0.185196628798509,0.823275715112686,-7.93441987037659,0.714336484670639,0.986008
